   spec_id                                kic             teff          err_teff           logg          err_logg        feh            err_feh           afe            err_afe       ch              err_ch         nh             err_nh         dnu             err_dnu       numax         err_numax      mass          err_mass         age                       err_age
 20151011-KP192102N424113V04-05-228       6196950      4971.6474609     74.5049744        3.3234501      0.0675879     -0.1333762      0.0525519        0.0440191      0.0264867     -0.1704830      0.0549038     -0.2005900      0.0728259     16.8137207      0.0332600    214.1062164      0.9948400      1.0936165      0.0484811        7.6937800000000003       1.4246200000000000  

 20151011-KP192102N424113V03-05-233       6197161      4882.9638672     88.0593185        3.0410700      0.0792302     -0.4320248      0.0565775        0.2263800      0.0297111     -0.4080860      0.0601658     -0.5590990      0.0757537     10.9244499      0.0159500    121.2882919      0.7791000      1.0162657      0.0530102        9.4302299999999999       2.0663600000000000  

 20151011-KP192102N424113V04-05-229       6197607      4782.8061523     88.3673172        2.5296800      0.1016250     -0.3810153      0.0612984        0.1438010      0.0332081     -0.4547820      0.0675567     -0.2424720      0.0852907      4.4835300      0.0133700     43.0800209      0.7121200      1.5038749      0.1341948        2.8487100000000001       0.9897890000000000  

 20151011-KP192102N424113V04-05-050       6199043      4884.3325195     83.4431076        2.9854701      0.0918107      0.1616183      0.0602125        0.0373850      0.0340486      0.0442712      0.0663177      0.4109380      0.0797188      9.7510405      0.0156600    116.4540176      0.7100800      1.4556797      0.0732821        3.2606600000000001       0.5541960000000000  

     20120615-kepler05B56094-11-151       6200178      4972.9511719    147.7971039        2.8666401      0.1989710     -0.1386215      0.1139974       -0.0252774      0.0570875     -0.3360800      0.1265760     -0.0451014      0.1312580      6.9531498      0.0169400     78.8621826      0.7646700      1.7847826      0.1488765        1.9511900000000000       0.5649270000000000  

 20151011-KP192102N424113V03-05-135       6201050      4601.9482422    105.4791183        2.7521400      0.0659130      0.0042313      0.0521402        0.0304968      0.0264323     -0.1022340      0.0555944      0.1293500      0.0726561      5.4337201      0.0140300     52.7380981      0.3846000      1.1891373      0.0791809        6.8257700000000003       1.7567600000000001  

 20151012-KP192409N391242V01-11-027       6204765      4883.8828125     78.8603439        3.2638600      0.0861700     -0.0355587      0.0598723        0.0354412      0.0307788     -0.0783951      0.0639190     -0.0612618      0.0801293     13.6852398      0.0156200    172.0894165      0.9431300      1.2097249      0.0547128        6.0191299999999996       1.0322600000000000  

 20130926-KP192102N424113V02-06-204       6207287      4982.2075195     86.2789688        2.6619599      0.1060840      0.0653834      0.0618209        0.0161766      0.0336393     -0.0327967      0.0690438      0.3148840      0.0869558      7.6693001      0.0227700     88.8508224      1.5322700      1.7617822      0.1578351        1.9142600000000001       0.5742480000000000  

 20130519-KP192102N424113V01-06-212       6207382      4959.2695313    134.7929230        2.8377500      0.1700290      0.0726048      0.0977060        0.0506787      0.0507202      0.0223648      0.1089840      0.2698110      0.1161220      4.4911699      0.0150000     40.5415611      0.4587600      1.3821514      0.1217356        3.3380999999999998       1.1800299999999999  

 20130926-KP192102N424113V02-07-198       6207510      4735.2182617     88.9395981        3.0380299      0.0792127      0.2720000      0.0561908        0.0750898      0.0294291      0.3161710      0.0600086      0.5470750      0.0754671      8.4844103      0.0190300     95.6043625      0.8585700      1.3213626      0.0846821        4.8445499999999999       1.0884400000000001  

         20140908-HIP96693_1-02-196       6208617      4489.9052734    109.8189163        2.3181801      0.0716993      0.1474766      0.0526253        0.0166863      0.0269019     -0.0342240      0.0575484      0.4634320      0.0729704      4.2201200      0.0121400     41.2124290      0.5063400      1.5240065      0.1296224        3.2937300000000000       0.9594320000000000  

 20151018-KP193708N401249V01-15-151       6210663      4810.4497070    150.9624176        2.9778600      0.1890610      0.2771983      0.1084191        0.0886225      0.0549073      0.2425260      0.1205520      0.5358390      0.1260750      7.4133301      0.0140700     78.4591522      0.7169100      1.2707131      0.1042964        5.6308999999999996       1.9141800000000000  

         20140908-HIP96693_1-05-214       6211353      4542.3349609    142.4479065        2.3991699      0.1332310      0.2988659      0.0771205        0.1463360      0.0402045      0.3743870      0.0836578      0.5011880      0.0989191      6.0184398      0.0130200     60.9627800      0.4090700      1.2305628      0.0933062        7.2535100000000003       2.1945899999999998  

 20151018-KP193708N401249V01-15-213       6211965      4651.1010742     96.7028961        2.8663299      0.0824164      0.2374576      0.0583546        0.0671280      0.0302053      0.2103570      0.0617612      0.5007140      0.0758012      6.7811699      0.0124100     70.7075577      0.6343900      1.2301936      0.0804835        6.5297700000000001       1.7541700000000000  

 20151018-KP193708N401249V01-15-208       6212600      4806.4355469     84.7561493        3.0322599      0.0845267      0.3812189      0.0592078        0.0270914      0.0305277      0.2743340      0.0629743      0.7343660      0.0782344     11.9459496      0.0104500    154.8277435      1.3427700      1.4732636      0.0824555        3.5423200000000001       0.5756190000000000  

 20151008-KP194918N413456V04-14-041       6212708      4854.3906250     78.5501480        2.7819400      0.0812166     -0.3376280      0.0578695        0.0796952      0.0300219     -0.2883720      0.0610715     -0.1961630      0.0744177      6.6774602      0.0143400     73.1545029      0.5884700      1.5746951      0.0897491        2.5217399999999999       0.4917650000000000  

 20151008-KP194918N413456V06-03-195       6221548      5163.1293945     65.5600739        2.9629099      0.0774279      0.0132868      0.0537649       -0.0343664      0.0277236     -0.1353540      0.0517317      0.1783920      0.0726087      8.5745201      0.0486300    112.5763702      2.6539900      2.6214480      0.2948014        0.6726050000000000       0.1299420000000000  

 20131005-KP194918N413456V02-04-162       6222530      4900.2910156    161.5320435        3.1982801      0.2187530      0.1869748      0.1231896        0.0318007      0.0607762      0.1381040      0.1339460      0.4651700      0.1400870     17.0862904      0.0353300    236.4212646      1.1798400      1.3299217      0.0966692        5.2655300000000000       1.2426800000000000  

 20151008-KP194918N413456V04-08-046       6231096      4991.5922852     83.6235886        3.0266500      0.1033130      0.0120936      0.0614923       -0.0003790      0.0330338     -0.0865552      0.0677640      0.1715140      0.0862862      9.3558302      0.0200600    108.4567795      0.7078300      1.4377804      0.0766120        3.0019200000000001       0.5771190000000001  

 20131007-KP185031N425443V01-05-144       6263718      4831.2421875    107.7196121        2.9931600      0.1309390     -0.0986198      0.0712790        0.0526666      0.0380264     -0.1326210      0.0775638     -0.0462324      0.0916190     11.1485901      0.0184800    127.9674988      0.6864100      1.0824125      0.0607958        8.6113199999999992       1.8773400000000000  

 20151004-KP185031N425443V02-05-015       6263778      4841.8051758     80.4908905        2.2316899      0.1167730     -1.2623383      0.0645143        0.2233370      0.0366129     -1.2756200      0.0742189     -1.2575200      0.0882555      4.2697001      0.0160000     34.3180199      0.4078500      0.8866424      0.0670114       13.4498000000000000       3.1710300000000000  

 20140602-KP190339N395439V02-16-187       6266244      4531.6503906    170.8310089        2.8840699      0.1891560      0.0224529      0.1084725        0.0541767      0.0549281     -0.0419383      0.1206100      0.1612830      0.1261250     15.0288696      0.0267800    191.1017914      0.9912500      0.9314485      0.0738030       16.1361999999999990       2.7478500000000001  

 20151004-KP185031N425443V02-07-182       6266529      4829.2065430     73.4573212        2.8437200      0.0712254      0.0549756      0.0550101       -0.0172750      0.0291681     -0.1170510      0.0539825      0.1535060      0.0763698      8.0239897      0.0136900     92.9131012      1.1309000      1.5643650      0.1034919        2.9525800000000002       0.6399750000000000  

 20140602-KP190339N395439V02-16-062       6266772      4566.4350586    114.2018738        2.5175200      0.1009780      0.1712117      0.0612240        0.0700049      0.0332749      0.1465000      0.0674772      0.4024210      0.0849092      4.6770201      0.0175500     43.4642410      0.4942300      1.2010312      0.1040524        6.9274100000000001       2.4000599999999999  

 20140602-KP190339N395439V02-16-063       6267115      4374.3413086    152.6611786        1.8185700      0.1038240     -0.3845834      0.0615510        0.2334790      0.0329810     -0.3193280      0.0678268     -0.3291950      0.0865875      2.0290999      0.0093900     13.5194597      0.2537100      0.9217317      0.1172059       13.6213000000000000       3.8056899999999998  

 20140602-KP190339N395439V01-16-120       6267605      4940.2900391     84.9217300        3.2596600      0.1014230     -0.0660800      0.0612752        0.0364586      0.0332289     -0.1461600      0.0675319     -0.0234523      0.0851719     13.6896400      0.0144100    172.7198486      2.0561500      1.2590880      0.0827328        5.1070500000000001       1.1828900000000000  

 20151004-KP185031N425443V02-07-130       6267800      4932.2651367     76.6511459        3.2006900      0.0729242      0.0461754      0.0527557       -0.0214219      0.0269859     -0.0768384      0.0577752      0.1268740      0.0730425     14.5871801      0.0158700    197.6144562      1.5802600      1.4559180      0.0752025        3.5051000000000001       0.8097940000000000  

 20140602-KP190339N395439V01-16-121       6268211      4945.5678711    135.3843842        2.9289601      0.1424980     -0.1262868      0.0856659        0.0128513      0.0441898     -0.1895170      0.0936734      0.0165602      0.1078070      9.3573303      0.0162500    104.2407303      0.6211300      1.2132767      0.0799362        4.8798700000000004       1.2817799999999999  

 20150925-KP190808N440210V02-01-225       6271216      4730.0805664    156.8660126        2.8052399      0.1997390     -0.4400328      0.1144300        0.2569350      0.0572565     -0.2910350      0.1270430     -0.5880640      0.1316600      6.2233701      0.0188900     56.9021111      0.4660700      0.8802128      0.0761021       14.6386000000000000       2.9809500000000000  
